word,count
etrouua,1
fieure,1
quoy,1
commeeftl,1
ciennes,1
reraon,1
print,1
filan,1
cheffes,1
aporter,1
feche,1
baille,1
folde,1
lefeftier,1
perir,1
prefent,1
xvirr,1
confeillé,1
pezetrois,1
bruflé,1
biéil,1
môfieur,1
onas,1
cheual,1
artiſans,1
íonnes,1
parangonné,1
po,1
ji,1
valoit,1
prouerbe,1
fçauez,1
pa,1
cef,1
neceffaires,1
vfuriers,1
fuflent,1
galité,1
uaree,1
anciénement,1
bouríe,1
emyl,1
laloy,1
monftrébel,1
pasla,1
efpai,1
feraportent,1
veni,1
aifement,1
horsmis,1
diroit,1
rié,1
ansapres,1
pafferay,1
michell,1
equalité,1
ferot,1
bles,1
boutbon,1
decetemps,1
craffus,1
aluarez,1
quelóg,1
gaignent,1
cynabre,1
fair,1
chäcelier,1
faifant,1
effay,1
pauure,1
croyans,1
inepuifables,1
trencher,1
den,1
leconté,1
",&",1
tefte,1
ordinaireeft,1
trouuerons,1
mouli,1
pourrefiouir,1
cu,1
quat,1
fçauroit,1
detellemonoye,1
ícaux,1
acableroit,1
paſer,1
mef,1
afoiblie,1
timation,1
particulieres,1
uenuz,1
voi,1
mefpris,1
eftimee,1
:&,1
censtalens,1
irure,1
feul,1
stre,1
aniou,1
exem,1
sms,1
vigneros,1
latroifiefme,1
-.,1
ceróyaume,1
aimét,1
gaiac,1
leiochin,1
detou,1
onme,1
venetiens,1
reuient,1
prifec,1
rarit,1
voittoutes,1
ferdinád,1
fçauoir,1
alma,1
vings,1
falfificatore,1
afles,1
guyen,1
ocea,1
dequantitédeblé,1
tou,1
dependant,1
desexces,1
folus,1
monoyeurs,1
aye,1
ofcius,1
lerichevoyant,1
cfgaléla,1
cult,1
eftant,1
leroy,1
quaráteou,1
todu,1
delabeur,1
ge,1
romaigne,1
laterre,1
raine,1
foufrirvnetelle,1
eglize,1
dy,1
mefme,1
malai,1
nefont,1
portele,1
propt,1
aflafiné,1
confiderable,1
merueilleufe,1
prefquestous,1
plefe,1
ceftoit,1
————————,1
detail,1
nobleffe,1
baronnies,1
mauuaife,1
liquefiees,1
couftaffent,1
vo,1
oreftil,1
vfe,1
sé,1
quelqueedict,1
poyet,1
xv,1
monoye,1
cequia,1
necouftoit,1
eftudiet,1
ayfees,1
fecond,1
grads,1
fétoit,1
vi,1
voudroit,1
yn,1
xxv,1
paflant,1
toutainfi,1
ure,1
fepticíme,1
efclaue,1
mouelle,1
sarafins,1
ny,1
fale,1
íouz,1
conuenableaux,1
efp,1
ameinefes,1
meilleuresterres,1
poiflon,1
foibles,1
annee,1
muale,1
ayàt,1
agreables,1
icellevn,1
degoufté,1
angelotz,1
ref,1
vneterre,1
faudroit,1
foy,1
veid,1
touftours,1
anciés,1
memoire,1
mefmetitre,1
paroir,1
ges,1
appetitz,1
guerir,1
puiſſance,1
boteaux,1
requefte,1
commeà,1
moníieur,1
thode,1
jeuát,1
republiqueen,1
tem,1
foixan,1
œuure,1
pasles,1
blàcs,1
habitàs,1
demofthene,1
arriere,1
rendoit,1
yavn,1
cotratz,1
-/,1
vaudroit,1
fuffit,1
dragme,1
ayat,1
onttoufiours,1
deioyauliers,1
orle,1
pierreufe,1
viclefcu,1
bruflerent,1
gaignoyent,1
trouué,1
affcu,1
lam,1
lombard,1
chapon,1
fuyui,1
deloire,1
toulouze,1
alles,1
refteroyent,1
oules,1
caufequele,1
defes,1
ceffer,1
ainft,1
leil,1
uequele,1
fcigneurs,1
legion,1
ſalez,1
quenous,1
e,1
rand,1
quát,1
eaulnede,1
apicius,1
nouuelle,1
flameng,1
conuertir,1
ceuure,1
cenez,1
gift,1
fumee,1
vray,1
hommeaccompli,1
quien,1
bailler,1
re,1
romme,1
blancheeftoit,1
denouueaux,1
medins,1
râce,1
cafsé,1
aufsila,1
coit,1
quinquallerie,1
perfonnes,1
fpeciale,1
touchat,1
em,1
dontla,1
puifleiuger,1
vifue,1
falfi,1
voyat,1
delatraf,1
francons,1
lequelil,1
enuoyer,1
fçait,1
faleures,1
foudaii,1
viel,1
delachambre,1
polybe,1
fainte,1
mc,1
tius,1
rr,1
qiepenfeen,1
vouloit,1
ftain,1
budé,1
pofsiblequ,1
falíi,1
nauires,1
conſeil,1
alarbes,1
heureuſement,1
peupleinfini,1
auez,1
totiche,1
ar,1
sf,1
ncatmoins,1
trouucra,1
pofsible,1
caufee,1
queceluy,1
ree,1
cllen,1
regiftres,1
eít,1
àlalongue,1
paduenir,1
gm,1
decouper,1
taxees,1
loguement,1
raporte,1
abufentà,1
ftatz,1
.(,1
iu,1
fles,1
ayfé,1
graceabien,1
neufiefme,1
siles,1
ftinian,1
cornadiz,1
auecceux,1
hydropifies,1
lebillon,1
gagneren,1
brieuement,1
echarfement,1
efcholier,1
nto,1
iugemet,1
iugee,1
tages,1
peza,1
clt,1
locondalle,1
aperceüe,1
teítons,1
ceffoyent,1
mettoit,1
ws,1
relebadin,1
cinquäte,1
aautantà,1
v,1
ir,1
lide,1
qi,1
nones,1
verifié,1
detant,1
queen,1
malſain,1
eftéla,1
capnoe,1
flaterie,1
coignees,1
pian,1
bler,1
auſsil,1
loing,1
grädeur,1
arreftent,1
tres,1
vucille,1
billon,1
nefues,1
iuftes,1
fauffaires,1
qua,1
erofió,1
neparle,1
fenfes,1
yoyos,1
feroiterrer,1
œuures,1
nye,1
cít,1
letemps,1
hiftoriens,1
efcus,1
angleterrea,1
vneiniurefaiteà,1
cheptoyent,1
àcheual,1
euiter,1
decrier,1
uftiniä,1
prefta,1
necefläires,1
diminuec,1
nem,1
douzegrains,1
afamée,1
cer,1
voireiufques,1
pourſuite,1
nià,1
prouient,1
cetemps,1
autát,1
affeuree,1
prouucr,1
ſeigneur,1
haufle,1
remedier,1
mefchans,1
languedoc,1
couftera,1
normádie,1
commeefcrit,1
gardecen,1
mefíme,1
av,1
remonftré,1
ie,1
poiffons,1
mónoyeurs,1
auions,1
trancheala,1
touraine,1
tx,1
foudainleco,1
valoyét,1
dechair,1
limoneufe,1
achepter,1
difecout,1
cizaille,1
neméttenir,1
riffement,1
cin,1
ontefté,1
iefme,1
ayát,1
cofefsé,1
laiournee,1
bodin,1
uoy,1
feigle,1
fenti,1
perfans,1
cefton,1
treprinfe,1
malfaines,1
mar,1
bt,1
contredic,1
pourl,1
fardine,1
védue,1
follicitentles,1
commeles,1
poillon,1
courtizan,1
monftrant,1
efcripts,1
iamais,1
forgees,1
falans,1
àeux,1
conſeiller,1
veielles,1
veftemens,1
ſeur,1
luqueaux,1
demonftrátion,1
tilité,1
quátité,1
leuer,1
peuuét,1
scatophages,1
ofteroyent,1
raport,1
foixante,1
paul,1
pinatel,1
defoubs,1
maifons,1
clenard,1
indifferentes,1
doibteltre,1
fauua,1
renttellemétafsiegez,1
debuoyent,1
faithorsle,1
plufteurs,1
iafpes,1
maiftre,1
fouyr,1
vneinfinité,1
raifons,1
empefche,1
encheriffant,1
decoupe,1
pouroyent,1
permife,1
luyà,1
ex,1
aragon,1
bie,1
fes,1
gregeois,1
achepteroit,1
pairoyét,1
——,1
onle,1
aporté,1
àlacadene,1
fubtilement,1
rice,1
cequi,1
portugaloife,1
xandre,1
eltoyent,1
uc,1
euct,1
eftvn,1
che,1
chifré,1
quetroquer,1
galt,1
mahomertiftes,1
monfict,1
tourn,1
gerent,1
arracheroit,1
pro,1
carileft,1
aufsitrouuos,1
tre,1
dic,1
abominatio,1
eftimatic,1
uentl,1
homologuees,1
ement,1
mediterra,1
couchät,1
goths,1
moye,1
cheries,1
cheriz,1
quafi,1
dixhuitgrains,1
prodi,1
rép,1
chaf,1
queleieu,1
comeiladuint,1
feptief,1
comeie,1
nicrs,1
ietre,1
gráde,1
maleftroit,1
ariſtophane,1
‘,1
fortaigremét,1
ateur,1
platon,1
durbi,1
aduiendroit,1
carle,1
ommencé,1
aloy,1
quetout,1
rai,1
ainſi,1
eftran,1
cótraint,1
monnoyeblan,1
héry,1
cen,1
puiffance,1
diamét,1
faufle,1
defen,1
covr,1
ceroyau,1
expediet,1
reux,1
apres,1
differens,1
nouueau,1
tefmoine,1
oo,1
barut,1
foufleurs,1
confequét,1
reduit,1
danrecs,1
gneurs,1
fusle,1
peupleredóde,1
cayre,1
femblable,1
paffc,1
poiffon,1
onques,1
auantageen,1
cetéps,1
comines,1
ceſt,1
minorque,1
obeyr,1
peutonquestrouucr,1
raporter,1
doibt,1
dutout,1
alteroit,1
connins,1
deric,1
oci,1
philippele,1
maroch,1
groffes,1
atit,1
lesflateurs,1
enla,1
gräd,1
abon,1
pointjil,1
delaterre,1
come,1
occaſion,1
c,1
rablesau,1
nt,1
prouifeur,1
commeil,1
boutiqueen,1
laille,1
decouure,1
ziefme,1
lesgrands,1
desgrandsfeigneurs,1
difcre,1
gentilz,1
prouer,1
larepublique,1
liage,1
xxu,1
ecoffois,1
quecinq,1
marchadifes,1
peuuentlonguement,1
commceil,1
prefence,1
floriren,1
feruir,1
onqs,1
veilleffe,1
riau,1
tantoft,1
plusfoigneufemét,1
terile,1
poit,1
comelon,1
tin,1
commeie,1
toutel,1
moy,1
lybie,1
detreize,1
defailloit,1
aume,1
impofale,1
laforgeátau,1
autrechofe,1
aufsibien,1
floren,1
permift,1
mefinefaute,1
troi,1
depend,1
tefto,1
ine,1
marchädifes,1
chil,1
auoinecinq,1
defcouure,1
entéduz,1
viuét,1
limoufin,1
commevn,1
eftrangerne,1
caufes,1
rag,1
peze,1
alumet,1
herules,1
voitutier,1
defaint,1
fuftel,1
nourice,1
fent,1
zc,1
prefqueles,1
eftimce,1
naiftre,1
entreautres,1
touslesans,1
“,1
grád,1
creuent,1
confenremét,1
liure,1
deueroiteftre,1
affeurance,1
hoftie,1
conſiderable,1
conſume,1
brefl,1
enuirons,1
appellons,1
icalie,1
donclafermeacreu,1
pouroit,1
paf,1
pattel,1
pezät,1
barbariciufqs,1
cepteray,1
europe,1
monoyeur,1
ofsible,1
creancier,1
oye,1
gelot,1
mauuaifes,1
cccc,1
íub,1
lans,1
ane,1
maleable,1
deuxief,1
fonnierhuitans,1
quafitout,1
roigné,1
fon,1
pereur,1
dommaine,1
defe,1
murenes,1
delenche,1
seraph,1
her,1
ide,1
árget,1
àtou,1
fücét,1
hon,1
defendirét,1
auuergne,1
blafmoit,1
ena,1
ale,1
pil,1
ambaflades,1
eftans,1
eícu,1
gouft,1
maisily,1
defpédre,1
dece,1
entédu,1
falpe,1
ánnibal,1
confeffer,1
celt,1
cheren,1
foixanteans,1
appelleroyne,1
veu,1
creé,1
d,1
nent,1
ceftuy,1
cinquanteliures,1
acheptees,1
iufqs,1
gét,1
monftreray,1
quaráte,1
triumphe,1
murene,1
fánglier,1
iointaufsi,1
fion,1
fric,1
peíche,1
—,1
tendrele,1
ruinoyent,1
boulogne,1
pauureté,1
hebrieu,1
ench,1
zent,1
aduint,1
preítre,1
cicero,1
loüent,1
decriant,1
meflange,1
daces,1
defpencer,1
my,1
lalon,1
pastoutes,1
fontencheries,1
àlaliure,1
lours,1
trenchees,1
banqucroutiers,1
icelle,1
femondre,1
aubeine,1
difons,1
lor,1
ix,1
ceflèr,1
nyaux,1
uantaux,1
huitiefme,1
plusoutre,1
periffable,1
quante,1
eftain,1
plob,1
«,1
adonnoit,1
hyuer,1
eny,1
ineuitable,1
tédre,1
deflus,1
aifemét,1
ephefe,1
pere,1
nefonner,1
mefprifa,1
prifonnier,1
acthiopie,1
entroificfme,1
ouil,1
nevoulutiámais,1
fiueen,1
quelds,1
aifance,1
eftoyent,1
suede,1
prouifio,1
difoit,1
battir,1
deprendrevneannee,1
eſt,1
arreftee,1
feftier,1
ars,1
eftar,1
fuyueront,1
lecontraire,1
gene,1
athenes,1
calamitez,1
iufquesaux,1
ayt,1
onretrencheroit,1
antonin,1
difes,1
di,1
extreme,1
metuo,1
duquella,1
affeure,1
legentil,1
orettl,1
fembloit,1
onteu,1
gardee,1
leturbor,1
iour,1
qle,1
varron,1
lemét,1
yabié,1
richeffes,1
pluſieurs,1
::,1
ïentends,1
changemens,1
giftres,1
cecoup,1
faifoit,1
proye,1
dement,1
mefine,1
falee,1
leen,1
eftoyétincognuz,1
deremede,1
pline,1
perdris,1
putez,1
coffe,1
fuyuent,1
garnifon,1
demonſtration,1
croiffent,1
ftes,1
prefté,1
noyeurs,1
terreftre,1
orau,1
meurant,1
cómele,1
ét,1
tans,1
vneautreoccafion,1
cequei,1
ioüeurs,1
àla,1
daufsi,1
croy,1
iuifs,1
barba,1
premierementl,1
vnà,1
egardau,1
falfificen,1
ays,1
propor,1
onneverroit,1
exquifes,1
aperceuft,1
fépmaine,1
vuide,1
pefans,1
conin,1
femblables,1
quelemarchant,1
eft,1
habituerent,1
ple,1
contreuiennent,1
eftat,1
œufs,1
ptentrion,1
mxá,1
luquois,1
lutzéburg,1
perfonne,1
mouto,1
ac,1
gagnét,1
lc,1
marchädife,1
reglee,1
eneuft,1
prui,1
.»,1
faifoyent,1
confiftoriaux,1
advocat,1
alexandrie,1
aur,1
debeaucoup,1
aualla,1
cueur,1
cótez,1
auant,1
couróne,1
generáux,1
exeple,1
nómé,1
anciéneté,1
leilà,1
monnoyed,1
donaà,1
encheriffement,1
-———,1
ioitaufsi,1
encores,1
perfonages,1
parauant,1
aus,1
excufer,1
dedie,1
dele,1
pierrés,1
taxces,1
eftla,1
dephilippele,1
friandi,1
réte,1
malcaduc,1
penfer,1
agreable,1
mei,1
prouiftons,1
maifo,1
fem,1
eftágs,1
eftourneaux,1
faignec,1
courtifans,1
pofec,1
deliberté,1
feigneuries,1
anicu,1
euantee,1
couftaux,1
peutiuger,1
:(,1
ordonance,1
ant,1
fuff,1
eroit,1
oula,1
eftatz,1
princen,1
fcience,1
quelu,1
pétiers,1
infolences,1
vniones,1
trouuerions,1
roba,1
nefut,1
vifargent,1
diuersaloy,1
quaran,1
eftranglez,1
cognoift,1
polé,1
llralie,1
friant,1
chaffe,1
remonftrans,1
aduenir,1
cuyr,1
ayfee,1
mierement,1
auoitlecredit,1
decrient,1
enuiron,1
reuni,1
pauures,1
uifs,1
lebeftail,1
blable,1
popéeconquift,1
maiorque,1
fanté,1
oulon,1
troisliures,1
oràvingt,1
efturgcon,1
figrans,1
cheuaux,1
dc,1
fluitez,1
hu,1
aſie,1
noftreroy,1
nyteigneux,1
aueuz,1
erainen,1
homolo,1
eíclaues,1
tirerent,1
valois,1
departi,1
roſe,1
pefchons,1
faifoiten,1
mouleurs,1
valee,1
anciennemét,1
marius,1
loy,1
lesanciens,1
tefmoig,1
lay,1
damafque,1
mation,1
tell,1
creme,1
dontil,1
auec,1
fubieët,1
--,1
eftomac,1
voyent,1
[-,1
befoin,1
touc,1
auoyet,1
trouuerôs,1
»,1
fráce,1
efgal,1
boufons,1
alexandre,1
confequet,1
trebufchans,1
veüc,1
grece,1
decriee,1
rent,1
gez,1
fentir,1
paffer,1
violec,1
debalafres,1
cercher,1
puiffan,1
abaiffer,1
pastant,1
defendu,1
cffor,1
male,1
loit,1
aueux,1
budéa,1
farançon,1
oe,1
queleno,1
noircift,1
ques,1
ieux,1
faix,1
chafler,1
remede,1
afscoir,1
neufues,1
saba,1
marquee,1
rofet,1
letonneau,1
cétans,1
valuft,1
louys,1
entoutel,1
cíti,1
ic,1
eftantvne,1
negus,1
ennemy,1
mauuai,1
cómun,1
saladin,1
lefquelles,1
pourift,1
mouuoir,1
cefteheure,1
gaftoyent,1
portaft,1
cout,1
medecins,1
diray,1
lem,1
valéce,1
leton,1
septentrion,1
ouurage,1
prifee,1
affoibliz,1
conterond,1
g,1
ures,1
debled,1
pofsi,1
€,1
mift,1
erád,1
fecretementau,1
toft,1
fainteté,1
ot,1
faitedtouterigueur,1
courtizans,1
acorde,1
fc,1
enuoyerent,1
uce,1
deu,1
cauf,1
vifqueux,1
paflereaux,1
donance,1
eurs,1
traian,1
charté,1
ofe,1
ó,1
queleroyen,1
permettoit,1
mono,1
mier,1
euft,1
perpetuelle,1
fibonne,1
fouleret,1
diminutio,1
defoy,1
ceftecharité,1
puluc,1
máger,1
ditauoit,1
quefe,1
diminuerny,1
jtabo,1
vfagehumain,1
afriandez,1
quehuit,1
hauf,1
vilfe,1
lacedemoniens,1
capi,1
receuoir,1
endant,1
hard,1
fergeát,1
trafiquoyent,1
defeigle,1
fubics,1
nepeuuent,1
moftros,1
bië,1
mefchät,1
reftoyét,1
eftimees,1
chartiers,1
furét,1
monftre,1
mofieur,1
afsieger,1
chans,1
creprinfe,1
lepeuple,1
cauoir,1
tenoyét,1
legouft,1
traiteforaine,1
fumees,1
netrou,1
lv,1
laiffons,1
enrichiroit,1
macedoinc,1
caftille,1
gaftent,1
eire,1
toutle,1
gou,1
dines,1
vnefois,1
tenàt,1
peupleayme,1
vne,1
ethio,1
creu,1
mefler,1
repi,1
gráds,1
traiteà,1
prin,1
udis,1
mefmetéps,1
enauoit,1
lacharté,1
londres,1
mek,1
outreles,1
acent,1
seit,1
aloyez,1
epic,1
prifees,1
debuons,1
choſe,1
ti,1
eftiamais,1
receu,1
baltiq,1
reuiét,1
encherift,1
neut,1
debillon,1
bié,1
marchandifeà,1
crees,1
nefaut,1
chee,1
confumer,1
eígaux,1
auoit,1
eſtoit,1
huictiefme,1
abonc,1
"],",1
rre,1
facevne,1
tines,1
íoigneufeméc,1
trouuét,1
iournees,1
couft,1
vien,1
mäge,1
trouua,1
vou,1
q,1
charrettee,1
iles,1
ordona,1
biéen,1
deci,1
téps,1
ontiamais,1
afleurees,1
_n,1
bœufs,1
dere,1
eftimer,1
chapo,1
pefcher,1
royne,1
toufiours,1
iacoit,1
li,1
peres,1
fà,1
quieftlepris,1
hiftoires,1
pourferenger,1
efpaignol,1
afiquetz,1
gc,1
deblé,1
pezát,1
ec,1
receura,1
diziefme,1
feptiefme,1
fçauent,1
defriché,1
mondenelesa,1
epygte,1
apprins,1
ratz,1
trebufchäs,1
premic,1
fruftrant,1
auos,1
meona,1
quelquetemps,1
loüange,1
lavilleferoit,1
heureauoir,1
alun,1
perſone,1
co,1
foleil,1
difner,1
voilalefeul,1
quieftvne,1
beftail,1
aflopies,1
moder,1
derente,1
certa,1
quäd,1
tefmoignent,1
reftent,1
cut,1
fiftles,1
pouuoit,1
finäciers,1
tripoli,1
facon,1
età,1
veüe,1
tofcane,1
iniure,1
veſte,1
mecaniques,1
deperir,1
raifon,1
pluficurs,1
parlaloy,1
plaidoye,1
carefme,1
roturiere,1
croiílre,1
mediterranee,1
portoit,1
treforiers,1
auantage,1
oiffons,1
pors,1
àtousles,1
renouuelaft,1
ebahir,1
pafques,1
charettee,1
prife,1
trebuchans,1
faufleté,1
trouuoit,1
douzain,1
moureux,1
aliance,1
yauoitentrelesefcuz,1
fommes,1
empiran,1
craignat,1
-—,1
comun,1
laiſſant,1
àl,1
ceur,1
quieftoiten,1
ja,1
uonsiuftement,1
da,1
perie,1
difcouru,1
execrables,1
ten,1
coufte,1
quàáteans,1
quitienent,1
feloger,1
uil,1
expedient,1
cotraire,1
fpagne,1
fallites,1
neletrouuenten,1
cho,1
lean,1
iuger,1
clle,1
elil,1
dn,1
làlepris,1
lemans,1
forefts,1
nefutia,1
acheptét,1
fuffira,1
eutbien,1
queleroy,1
normandie,1
floréce,1
reme,1
geneuois,1
comandoyent,1
drian,1
chemifes,1
lepis,1
gent,1
cy,1
duchez,1
aufsi,1
figu,1
quimefemble,1
haufloit,1
bourges,1
quitourneroit,1
loitlors,1
fayfoye,1
argenten,1
frácoifes,1
defireq,1
pafla,1
strabon,1
accom,1
republids,1
renger,1
derofette,1
aprochenten,1
neantmor,1
angleterre,1
na,1
prouinces,1
molues,1
oi,1
porceaux,1
vnefoisepuizéne,1
boteau,1
minieres,1
preuue,1
lourdaut,1
efpagne,1
tontoft,1
milrais,1
enuy,1
luy,1
couftoit,1
faireiuftice,1
ſoleil,1
maintenacen,1
ferionsen,1
fouuerais,1
trion,1
fruitz,1
toucheray,1
pouuos,1
empe,1
ral,1
fifque,1
lesan,1
acces,1
apercoyue,1
nepeuft,1
leprofit,1
marces,1
tieufes,1
fele,1
xxi,1
douzebotes,1
monnoyes,1
catz,1
philippe,1
dester,1
anuers,1
egal,1
chois,1
quelqu,1
faitla,1
afinátau,1
voluptez,1
pezante,1
aduientil,1
foldats,1
eftre,1
alterees,1
aliage,1
maiſons,1
fubiects,1
meridio,1
prennoyent,1
maree,1
faifoitl,1
;',1
particu,1
bourbônois,1
roit,1
fçair,1
huy,1
ncat,1
deferte,1
quenon,1
lesraifons,1
price,1
quls,1
henry,1
neit,1
chofesil,1
alexandreluy,1
eflle,1
noyc,1
œil,1
icy,1
ze,1
cera,1
nefait,1
quichangela,1
:.,1
ontautres,1
noflres,1
fources,1
elemens,1
achepté,1
gran,1
conquefte,1
chandifes,1
reftitua,1
ancié,1
mófieur,1
iofeph,1
conneren,1
vntreute,1
angloiste,1
septétrion,1
elpagne,1
fontinfiniz,1
baltique,1
vrrr,1
ns,1
habi,1
elcu,1
deuxicíme,1
enrichiroitleroyaum,1
doleances,1
quionteftéaliences,1
meilluftre,1
atrouuéen,1
fimplicité,1
monni,1
teftonsau,1
oucent,1
hers,1
détemps,1
fterile,1
poi,1
papiria,1
eſpagne,1
quatrecaratz,1
temp,1
ordon,1
payra,1
mad,1
dero,1
couftoitau,1
pout,1
noyent,1
repub,1
menuifiers,1
aa,1
o,1
foyet,1
fübiet,1
fournaize,1
debonnes,1
gny,1
turufe,1
euefque,1
xxtr,1
croyre,1
eímeute,1
penitéce,1
vrayfembla,1
neferoit,1
emportee,1
furplus,1
deftroit,1
carla,1
femblableà,1
dridigo,1
onquces,1
metaux,1
compa,1
fortent,1
pagnol,1
orfeures,1
quite,1
frique,1
fauorifee,1
fuperfluité,1
exéple,1
raportos,1
nauarre,1
iournee,1
efpeffe,1
feigneuren,1
poiflons,1
apo,1
auon,1
tefton,1
recompenfe,1
aidoyent,1
caus,1
mefinement,1
rhaphael,1
quatrecens,1
",.",1
apresil,1
cha,1
romméles,1
proportio,1
onttoufours,1
turelleppourueu,1
reuoyant,1
defgré,1
auſi,1
pourache,1
toutesfois,1
petitz,1
voy,1
commel,1
nercíte,1
aco,1
fontletefton,1
cítimee,1
trouuons,1
tomberét,1
efcarlate,1
mans,1
niers,1
fubicéts,1
merucilleux,1
pezanteur,1
natolie,1
nierjau,1
conuenable,1
solidus,1
blequele,1
douzains,1
ran,1
butinerét,1
cheriffemet,1
fallir,1
hauffer,1
contrefchange,1
otho,1
f,1
gnoiftre,1
caril,1
tienent,1
fueil,1
deuroit,1
parefleux,1
coclure,1
precieux,1
francz,1
tent,1
detous,1
employaffc,1
acentans,1
actoliens,1
com,1
vendreen,1
cftre,1
duk,1
uoir,1
donnétloy,1
habitäs,1
voyás,1
ll,1
hómelibre,1
aflaifonnaft,1
feneftre,1
ceres,1
iauneleiour,1
fere,1
enuiellir,1
uand,1
bone,1
hom,1
bretaigne,1
moyéa,1
age,1
deferts,1
dumoulin,1
combatu,1
nozap,1
blachir,1
cuſt,1
anciésla,1
employafsét,1
decrietoutà,1
letrouuera,1
caufelebon,1
auoitanciennement,1
zons,1
plätureux,1
vui,1
pefcha,1
oftät,1
fiffent,1
reales,1
glois,1
tellemét,1
gumens,1
cétenier,1
moqueauiourd,1
b,1
mu,1
olces,1
argét,1
florentin,1
arien,1
pren,1
faint,1
védre,1
eur,1
retrencher,1
mónoye,1
fant,1
chaffemarees,1
cesansapres,1
lacedemonne,1
donoit,1
ugufte,1
becfigue,1
lieures,1
fel,1
fraiz,1
abien,1
pezét,1
quifonta,1
fontencores,1
coupoyent,1
cleopatre,1
auroic,1
lesbaux,1
poulle,1
ſolde,1
preuueau,1
feroyét,1
naturcl,1
françois,1
enuers,1
tournoyentle,1
relle,1
autremét,1
difeincognue,1
entrefuiue,1
merueilleufement,1
gardoiten,1
ofter,1
ceferoit,1
debteur,1
quali,1
vignerôs,1
card,1
ícu,1
curedens,1
letrou,1
cinquátecinq,1
xix,1
pareilsexeples,1
auroitbien,1
valoitfoixante,1
meíme,1
neftoit,1
erand,1
——————,1
aduantage,1
fique,1
alexadreseuere,1
fouphre,1
more,1
aeftéil,1
godfroy,1
cuiure,1
vilité,1
terreftres,1
liétz,1
eftrange,1
defpendre,1
meftail,1
auxloix,1
auis,1
uát,1
bœuf,1
touf,1
dre,1
contracts,1
annees,1
mé,1
monoyes,1
brieuemét,1
cóme,1
milions,1
quirecerchera,1
ainf,1
foulageroit,1
communceftimation,1
gardecpar,1
monftrer,1
quelerofion,1
lä,1
felne,1
nec,1
employe,1
desar,1
yregardede,1
empiráce,1
quinzeliures,1
vti,1
rendreautant,1
gtie,1
auoyentmisen,1
rodon,1
vnze,1
lafoye,1
fix,1
fannia,1
commeiladu,1
venetiés,1
molefter,1
deleursbiens,1
ber,1
ditz,1
nin,1
ocuures,1
tanto,1
ved,1
vrayeftqu,1
pieces,1
auraport,1
auc,1
prenoyent,1
commeapéféledo,1
imob,1
sulla,1
chaffez,1
